CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Cluster
14658.0,4829,2,162.06,4,3,2,432,0
14659.0,4832,12,785.89,4,1,1,411,1
14660.0,4910,2,70.76,2,3,3,233,2
14661.0,4850,1,15.8,3,4,4,344,0
14662.0,4852,4,399.88,3,2,1,321,1
14664.0,4843,2,196.29,3,3,2,332,0
14665.0,4884,7,500.31,2,1,1,211,1
14666.0,4848,1,25.999999999999996,3,4,4,344,0
14667.0,4834,27,1793.92,4,1,1,411,1
14669.0,5065,3,460.02,1,3,1,131,2
14670.0,5104,2,215.49,1,3,2,132,2
14672.0,5058,2,178.22,1,3,2,132,2
14673.0,4827,5,177.23,4,2,2,422,1
14675.0,4840,1,227.47,4,4,2,442,0
14676.0,4855,8,76.96000000000001,3,1,3,313,1
14679.0,5195,1,2.55,1,4,4,144,2
14680.0,4849,23,776.31,3,1,1,311,1
14681.0,4895,3,50.45,2,3,4,234,2
14682.0,5011,2,1.3,1,3,4,134,2
14684.0,4849,5,713.45,3,2,1,321,1
14687.0,4930,1,34.05,2,4,4,244,2
14688.0,4831,27,753.2,4,1,1,411,1
14689.0,5032,1,28.35,1,4,4,144,2
14690.0,4868,3,149.31,3,3,2,332,0
14691.0,4854,5,260.32,3,2,2,322,1
14692.0,4961,5,200.35,2,2,2,222,1
14693.0,5088,1,27.8,1,4,4,144,2
14696.0,4828,9,327.28000000000003,4,1,1,411,1
14697.0,5042,2,71.22,1,3,3,133,2
14698.0,4825,5,603.27,4,2,1,421,1
14699.0,5038,1,17.69,1,4,4,144,2
14700.0,4856,3,272.2,3,3,2,332,0
14701.0,4834,12,1087.42,4,1,1,411,1
14702.0,4824,18,1321.31,4,1,1,411,1
14703.0,4838,1,45.13,4,4,4,444,0
14704.0,4835,9,926.51,4,1,1,411,1
14705.0,5022,1,1.79,1,4,4,144,2
14708.0,4826,4,88.96,4,2,3,423,0
14709.0,4839,14,544.96,4,1,1,411,1
14710.0,4838,4,288.6,4,2,2,422,1
14711.0,4834,12,1703.02,4,1,1,411,1
14712.0,4853,3,82.7,3,3,3,333,0
14713.0,4833,12,840.78,4,1,1,411,1
14714.0,4848,1,32.87,3,4,4,344,0
14715.0,4848,4,237.3,3,2,2,322,1
14716.0,4867,2,76.76,3,3,3,333,0
14719.0,4825,6,569.33,4,1,1,411,1
14720.0,4829,3,212.55,4,3,2,432,0
14722.0,4971,1,87.85,1,4,3,143,2
14723.0,4834,6,624.8,4,1,1,411,1
14725.0,4848,1,228.6,3,4,2,342,0
14727.0,5098,1,70.84,1,4,3,143,2
14729.0,5197,1,153.3,1,4,2,142,2
14730.0,4825,8,1265.42,4,1,1,411,1
14731.0,4871,3,94.6,3,3,3,333,0
14732.0,4832,10,508.99,4,1,1,411,1
14733.0,4833,15,859.21,4,1,1,411,1
14735.0,4827,34,759.51,4,1,1,411,1
14737.0,4827,3,61.44,4,3,3,433,0
14738.0,4863,9,199.35,3,1,2,312,1
14739.0,4826,8,124.97,4,1,3,413,1
14740.0,5015,4,276.51,1,2,2,122,2
14741.0,4835,6,153.58,4,1,2,412,1
14744.0,4840,9,89.69,4,1,3,413,1
14745.0,4936,6,117.45,2,1,3,213,1
14747.0,5071,2,121.35,1,3,3,133,2
14748.0,4852,6,181.12,3,1,2,312,1
14752.0,4867,1,12.52,3,4,4,344,0
14753.0,4911,1,107.95,2,4,3,243,2
14754.0,4868,2,91.76,3,3,3,333,0
14755.0,4833,12,982.82,4,1,1,411,1
14756.0,4839,1,132.22,4,4,2,442,0
14757.0,4899,1,74.56,2,4,3,243,2
14758.0,4968,4,472.69,1,2,1,121,1
14759.0,4828,3,550.2,4,3,1,431,1
14760.0,5118,2,20.25,1,3,4,134,2
14761.0,4882,2,25.0,2,3,4,234,2
14762.0,5087,1,28.02,1,4,4,144,2
14764.0,4867,2,10.8,3,3,4,334,0
14765.0,4852,3,116.09,3,3,3,333,0
14766.0,4832,8,374.31,4,1,1,411,1
14768.0,4841,3,22.5,3,3,4,334,0
14769.0,4826,10,2970.44,4,1,1,411,1
14770.0,5056,2,179.11,1,3,2,132,2
14772.0,4936,1,31.580000000000002,2,4,4,244,2
14775.0,4882,3,63.11,2,3,3,233,2
14776.0,4875,13,131.2,2,1,2,212,1
14777.0,4828,2,7.550000000000001,4,3,4,434,0
14778.0,4951,2,109.95,2,3,3,233,2
14779.0,5104,3,279.8,1,3,2,132,2
14780.0,4878,2,74.7,2,3,3,233,2
14782.0,5143,1,15.100000000000001,1,4,4,144,2
14784.0,4850,2,57.910000000000004,3,3,3,333,0
14785.0,4834,2,2.83,4,3,4,434,0
14788.0,4831,2,77.66,4,3,3,433,0
14789.0,4852,1,12.34,3,4,4,344,0
14790.0,4840,4,68.0,4,2,3,423,0
14792.0,4887,2,12.4,2,3,4,234,2
14793.0,4828,2,50.56,4,3,4,434,0
14794.0,4826,9,336.14,4,1,1,411,1
14795.0,4990,1,44.0,1,4,4,144,2
14796.0,4825,27,2322.33,4,1,1,411,1
14798.0,4876,3,17.52,2,3,4,234,2
14799.0,4875,1,63.559999999999995,2,4,3,243,2
14800.0,4871,16,868.3,3,1,1,311,1
14801.0,4885,1,145.34,2,4,2,242,2
14803.0,4986,3,127.01,1,3,3,133,2
14804.0,4832,1,50.89,4,4,4,444,0
14805.0,4839,4,272.98,4,2,2,422,1
14806.0,4899,1,20.29,2,4,4,244,2
14808.0,4863,15,1236.84,3,1,1,311,1
14810.0,4864,11,593.66,3,1,1,311,1
14813.0,5193,2,84.79,1,3,3,133,2
14815.0,4860,2,87.71000000000001,3,3,3,333,0
14816.0,5021,1,265.9,1,4,2,142,2
14817.0,5024,2,222.48,1,3,2,132,2
14818.0,4897,3,180.07,2,3,2,232,2
14819.0,4888,2,53.69,2,3,3,233,2
14820.0,4845,4,93.46,3,2,3,323,0
14821.0,5190,1,5.050000000000001,1,4,4,144,2
14823.0,5004,3,296.43,1,3,2,132,2
14824.0,4834,4,69.44,4,2,3,423,0
14825.0,4827,12,332.01,4,1,1,411,1
14828.0,5020,3,48.51,1,3,4,134,2
14829.0,4853,6,98.0,3,1,3,313,1
14830.0,4877,1,68.99,2,4,3,243,2
14834.0,4841,8,265.03000000000003,3,1,2,312,1
14836.0,4834,3,16.75,4,3,4,434,0
14837.0,4913,5,192.66,2,2,2,222,1
14840.0,5091,1,12.2,1,4,4,144,2
14841.0,4877,6,440.85,2,1,1,211,1
14842.0,4859,8,1121.61,3,1,1,311,1
14844.0,4887,4,406.01,2,2,1,221,1
14847.0,4972,1,48.79,1,4,4,144,2
14849.0,4845,28,954.78,3,1,1,311,1
14850.0,5135,2,37.25,1,3,4,134,2
14851.0,4847,2,64.88,3,3,3,333,0
14852.0,4882,6,437.1,2,1,1,211,1
14853.0,4832,3,63.85,4,3,3,433,0
14854.0,4902,8,379.48,2,1,1,211,1
14855.0,4943,2,93.4,2,3,3,233,2
14856.0,4860,3,206.77,3,3,2,332,0
14857.0,4883,3,263.88,2,3,2,232,2
14859.0,4836,5,182.19,4,2,2,422,1
14860.0,4832,2,10.78,4,3,4,434,0
14861.0,4876,1,16.41,2,4,4,244,2
14862.0,4849,2,103.42,3,3,3,333,0
14863.0,4853,1,22.23,3,4,4,344,0
14865.0,4831,2,2.61,4,3,4,434,0
14866.0,4834,13,342.72,4,1,1,411,1
14867.0,5009,4,144.85,1,2,2,122,2
14868.0,4827,9,422.2,4,1,1,411,1
14869.0,4827,3,216.62,4,3,2,432,0
14870.0,5085,1,39.6,1,4,4,144,2
14871.0,4827,4,308.47,4,2,1,421,1
14873.0,5034,1,139.84,1,4,2,142,2
14875.0,4833,5,222.34,4,2,2,422,1
14878.0,4836,9,323.59,4,1,1,411,1
14880.0,4901,3,175.69,2,3,2,232,2
14881.0,4843,1,23.34,3,4,4,344,0
14882.0,4850,2,43.45,3,3,4,334,0
14883.0,4842,7,69.66,3,1,3,313,1
14885.0,4955,1,19.03,2,4,4,244,2
14886.0,5076,1,56.3,1,4,3,143,2
14887.0,4903,1,9.67,2,4,4,244,2
14888.0,5031,1,44.2,1,4,4,144,2
14889.0,5160,1,22.6,1,4,4,144,2
14890.0,5077,1,20.35,1,4,4,144,2
14891.0,4972,2,54.53,1,3,3,133,2
14893.0,4833,2,228.82,4,3,2,432,0
14894.0,4909,1,65.31,2,4,3,243,2
14895.0,4831,24,2134.16,4,1,1,411,1
14896.0,5028,2,103.11,1,3,3,133,2
14897.0,4831,4,278.71,4,2,2,422,1
14898.0,4847,8,353.28,3,1,1,311,1
14901.0,4835,10,308.14,4,1,1,411,1
14902.0,4845,2,64.46,3,3,3,333,0
14903.0,4845,10,1022.29,3,1,1,311,1
14904.0,4826,2,51.02,4,3,4,434,0
14905.0,4978,3,41.78,1,3,4,134,2
14907.0,4827,10,584.86,4,1,1,411,1
14908.0,4898,1,32.65,2,4,4,244,2
14910.0,4826,7,103.59,4,1,3,413,1
14911.0,4825,248,31060.66,4,1,1,411,1
14912.0,4840,3,80.94,4,3,3,433,0
14913.0,4859,4,105.53,3,2,3,323,0
14915.0,4909,3,49.57,2,3,4,234,2
14916.0,4894,5,142.66,2,2,2,222,1
14918.0,4939,2,157.17000000000002,2,3,2,232,2
14920.0,5036,2,214.63,1,3,2,132,2
14921.0,4854,2,154.06,3,3,2,332,0
14923.0,4874,1,151.60999999999999,3,4,2,342,0
14924.0,5069,1,156.65,1,4,2,142,2
14929.0,4856,1,24.830000000000002,3,4,4,344,0
14930.0,4932,3,532.86,2,3,1,231,1
14931.0,4828,6,791.0600000000001,4,1,1,411,1
14932.0,5189,1,160.64,1,4,2,142,2
14934.0,4896,3,313.64,2,3,1,231,1
14935.0,5121,1,26.22,1,4,4,144,2
14936.0,4833,9,1358.79,4,1,1,411,1
14937.0,4880,4,119.85,2,2,3,223,2
14944.0,4853,14,519.04,3,1,1,311,1
14946.0,4838,1,14.05,4,4,4,444,0
14947.0,4896,2,43.18,2,3,4,234,2
14948.0,4847,7,179.71,3,1,2,312,1
14950.0,4832,2,108.62,4,3,3,433,0
14951.0,4903,1,37.9,2,4,4,244,2
14952.0,4870,15,521.67,3,1,1,311,1
14953.0,4849,1,129.15,3,4,3,343,0
14954.0,4836,1,269.87,4,4,2,442,0
14957.0,5077,1,20.89,1,4,4,144,2
14958.0,4971,3,245.73,1,3,2,132,2
14959.0,4883,5,95.34,2,2,3,223,2
14960.0,4832,2,48.7,4,3,4,434,0
14961.0,4834,12,920.61,4,1,1,411,1
14962.0,5094,1,32.7,1,4,4,144,2
14963.0,4833,5,450.51,4,2,1,421,1
14964.0,5071,1,44.26,1,4,4,144,2
14965.0,4920,2,196.56,2,3,2,232,2
14966.0,4838,1,74.13,4,4,3,443,0
14967.0,4873,1,17.55,3,4,4,344,0
14968.0,4854,1,71.79,3,4,3,343,0
14970.0,4892,4,209.93,2,2,2,222,1
14971.0,4859,3,496.33,3,3,1,331,1
14972.0,4952,1,89.05,2,4,3,243,2
14973.0,4931,3,680.3100000000001,2,3,1,231,1
14974.0,4861,1,72.81,3,4,3,343,0
14975.0,4881,1,11.17,2,4,4,244,2
14976.0,4881,8,291.04,2,1,2,212,1
14978.0,4896,5,975.82,2,2,1,221,1
14981.0,5070,1,11.68,1,4,4,144,2
14984.0,4843,2,177.97,3,3,2,332,0
14985.0,5022,2,166.02,1,3,2,132,2
14987.0,4839,2,10.2,4,3,4,434,0
14988.0,5035,1,101.87,1,4,3,143,2
14995.0,4862,2,158.78,3,3,2,332,0
14997.0,4870,4,16.58,3,2,4,324,0
14998.0,4994,2,183.93,1,3,2,132,2
15000.0,4871,1,218.26,3,4,2,342,0
15002.0,4939,4,292.04,2,2,2,222,1
15004.0,4971,1,489.12,1,4,1,141,2
15005.0,4839,35,2729.28,4,1,1,411,1
15006.0,4875,1,276.2,2,4,2,242,2
15007.0,4983,1,37.93,1,4,4,144,2
15009.0,4836,3,447.39,4,3,1,431,1
15010.0,4859,1,63.370000000000005,3,4,3,343,0
15012.0,4877,2,334.53,2,3,1,231,1
15014.0,4866,2,60.660000000000004,3,3,3,333,0
15016.0,4996,1,91.46000000000001,1,4,3,143,2
15017.0,4857,1,65.25,3,4,3,343,0
15018.0,4862,4,241.68,3,2,2,322,1
15019.0,5090,1,155.98,1,4,2,142,2
15021.0,4832,13,1265.6,4,1,1,411,1
15022.0,4835,4,399.74,4,2,1,421,1
15023.0,4827,12,2152.43,4,1,1,411,1
15024.0,4833,10,438.1,4,1,1,411,1
15025.0,4857,1,193.46,3,4,2,342,0
15026.0,4904,3,132.95,2,3,2,232,2
15027.0,4854,6,146.5,3,1,2,312,1
15028.0,4832,4,95.37,4,2,3,423,0
15030.0,4895,2,20.810000000000002,2,3,4,234,2
15031.0,4828,4,351.33,4,2,1,421,1
15032.0,5080,5,104.05,1,2,3,123,2
15033.0,4828,11,1078.9,4,1,1,411,1
15034.0,4839,11,1174.97,4,1,1,411,1
15035.0,4913,1,57.47,2,4,3,243,2
15036.0,4896,3,267.73,2,3,2,232,2
15038.0,4867,7,547.91,3,1,1,311,1
15039.0,4833,52,4811.72,4,1,1,411,1
15041.0,4994,1,136.01,1,4,2,142,2
15042.0,5023,1,27.93,1,4,4,144,2
15043.0,4855,1,5.37,3,4,4,344,0
15044.0,4843,22,2156.79,3,1,1,311,1
15045.0,4975,3,95.78,1,3,3,133,2
15046.0,4833,16,573.87,4,1,1,411,1
15047.0,5093,1,49.94,1,4,4,144,2
15048.0,4889,5,246.08,2,2,2,222,1
15049.0,5097,1,5.49,1,4,4,144,2
15050.0,4849,5,212.17,3,2,2,322,1
15051.0,4847,3,321.57,3,3,1,331,1
15052.0,5143,1,105.34,1,4,3,143,2
15053.0,4828,3,111.97,4,3,3,433,0
15054.0,4836,2,195.26,4,3,2,432,0
15057.0,5099,2,89.79,1,3,3,133,2
15058.0,4849,11,790.51,3,1,1,311,1
15059.0,4864,11,754.77,3,1,1,311,1
15060.0,4832,4,209.13,4,2,2,422,1
15061.0,4827,55,1043.84,4,1,1,411,1
15062.0,4895,4,117.52,2,2,3,223,2
15063.0,5037,1,42.85,1,4,4,144,2
15065.0,4861,6,799.39,3,1,1,311,1
15066.0,4855,2,249.53,3,3,2,332,0
15067.0,4902,3,259.3,2,3,2,232,2
15068.0,4870,2,265.8,3,3,2,332,0
15069.0,5003,1,316.64,1,4,1,141,2
15070.0,5196,1,2.95,1,4,4,144,2
15071.0,4917,2,120.84,2,3,3,233,2
15073.0,4833,4,195.62,4,2,2,422,1
15074.0,4929,1,92.84,2,4,3,243,2
15075.0,4901,1,89.45,2,4,3,243,2
15076.0,4996,1,149.34,1,4,2,142,2
15078.0,4831,38,1094.53,4,1,1,411,1
15079.0,5036,5,218.43,1,2,2,122,2
15081.0,4846,6,176.01999999999998,3,1,2,312,1
15083.0,5080,1,33.35,1,4,4,144,2
15087.0,5105,1,30.54,1,4,4,144,2
15088.0,4845,3,320.19,3,3,1,331,1
15089.0,4834,6,481.39,4,1,1,411,1
15090.0,5132,1,81.92,1,4,3,143,2
15091.0,4877,2,59.870000000000005,2,3,3,233,2
15092.0,5039,2,139.83,1,3,2,132,2
15093.0,4842,9,315.46,3,1,1,311,1
15095.0,4927,5,124.14,2,2,3,223,2
15096.0,4866,1,34.23,3,4,4,344,0
15097.0,4828,1,56.65,4,4,3,443,0
15098.0,5006,5,40278.899999999994,1,2,1,121,1
15099.0,4908,1,47.690000000000005,2,4,4,244,2
15100.0,5154,6,65.69999999999999,1,1,3,113,2
15101.0,4832,3,26.19,4,3,4,434,0
15103.0,4855,2,197.64000000000001,3,3,2,332,0
15104.0,4990,3,399.29,1,3,1,131,2
15105.0,4842,7,243.49,3,1,2,312,1
15106.0,4841,7,256.96,3,1,2,312,1
15107.0,5135,8,118.69,1,1,3,113,2
15108.0,4965,5,294.05,2,2,2,222,1
15109.0,5064,2,182.9,1,3,2,132,2
15110.0,4847,7,279.8,3,1,2,312,1
15111.0,4853,3,309.32,3,3,1,331,1
15113.0,4833,4,220.52,4,2,2,422,1
15114.0,4854,10,305.96,3,1,1,311,1
15115.0,4842,1,78.34,3,4,3,343,0
15116.0,4841,4,124.3,3,2,3,323,0
15117.0,4838,6,177.87,4,1,2,412,1
15118.0,4958,1,0.17,2,4,4,244,2
15119.0,5069,1,108.2,1,4,3,143,2
15120.0,4953,2,107.06,2,3,3,233,2
15121.0,4874,2,118.35,3,3,3,333,0
15122.0,4909,6,279.05,2,1,2,212,1
15123.0,4831,2,323.67,4,3,1,431,1
15124.0,4846,2,33.07,3,3,4,334,0
15125.0,4849,23,498.05,3,1,1,311,1
15127.0,4889,1,29.41,2,4,4,244,2
15128.0,4884,8,242.05,2,1,2,212,1
15129.0,4874,11,244.04,3,1,2,312,1
15130.0,4993,1,53.24,1,4,3,143,2
15132.0,4842,5,107.26,3,2,3,323,0
15133.0,4951,3,64.15,2,3,3,233,2
15134.0,4838,8,167.96,4,1,2,412,1
15135.0,5057,2,38.3,1,3,4,134,2
15136.0,4826,5,144.07,4,2,2,422,1
15139.0,5063,2,17.61,1,3,4,134,2
15140.0,4876,8,213.47,2,1,2,212,1
15142.0,4870,1,62.9,3,4,3,343,0
15143.0,5049,1,39.67,1,4,4,144,2
15144.0,4832,18,631.53,4,1,1,411,1
15145.0,4828,4,228.72,4,2,2,422,1
15146.0,4988,3,143.32,1,3,2,132,2
15147.0,5042,2,88.5,1,3,3,133,2
15148.0,4834,1,50.71,4,4,4,444,0
15149.0,4957,1,136.85,2,4,2,242,2
15150.0,4841,11,1005.05,3,1,1,311,1
15152.0,4833,16,982.32,4,1,1,411,1
15153.0,4855,1,102.64999999999999,3,4,3,343,0
15154.0,4898,2,307.53,2,3,1,231,1
15156.0,4825,3,156.26,4,3,2,432,0
15157.0,4827,5,247.35,4,2,2,422,1
15158.0,4869,1,12.950000000000001,3,4,4,344,0
15159.0,4825,34,2041.89,4,1,1,411,1
15160.0,5181,1,6.99,1,4,4,144,2
15163.0,4842,2,70.68,3,3,3,333,0
15164.0,4892,3,303.37,2,3,1,231,1
15165.0,5197,1,134.65,1,4,2,142,2
15167.0,5144,1,109.65,1,4,3,143,2
15168.0,4849,1,16.69,3,4,4,344,0
15171.0,5148,2,23.95,1,3,4,134,2
15172.0,4832,5,229.67000000000002,4,2,2,422,1
15174.0,5146,1,17.04,1,4,4,144,2
15175.0,4895,1,17.03,2,4,4,244,2
15178.0,5084,1,4.05,1,4,4,144,2
15179.0,4842,7,248.22,3,1,2,312,1
15180.0,5191,1,19.6,1,4,4,144,2
15181.0,4890,5,32.81,2,2,4,224,2
15182.0,4978,2,86.25,1,3,3,133,2
15184.0,4853,2,201.53,3,3,2,332,0
15185.0,4894,1,48.88,2,4,4,244,2
15186.0,4838,2,64.22,4,3,3,433,0
15187.0,4825,18,291.2,4,1,2,412,1
15189.0,4825,53,1011.77,4,1,1,411,1
15192.0,4943,3,128.25,2,3,3,233,2
15193.0,4884,1,121.55,2,4,3,243,2
15194.0,4827,22,792.8,4,1,1,411,1
15195.0,4826,1,2.75,4,4,4,444,0
15197.0,4832,5,134.9,4,2,2,422,1
15198.0,4916,2,18.75,2,3,4,234,2
15199.0,4883,4,59.8,2,2,3,223,2
15201.0,4902,11,158.28,2,1,2,212,1
15203.0,4849,6,178.66,3,1,2,312,1
15204.0,5181,1,21.64,1,4,4,144,2
15205.0,4908,3,140.74,2,3,2,232,2
15206.0,4834,4,24.15,4,2,4,424,0
15208.0,4825,6,205.93,4,1,2,412,1
15210.0,5049,1,126.82000000000001,1,4,3,143,2
15211.0,4884,2,285.78,2,3,2,232,2
15212.0,5063,2,29.549999999999997,1,3,4,134,2
15213.0,5142,3,38.94,1,3,4,134,2
15214.0,4825,8,266.37,4,1,2,412,1
15215.0,4868,6,247.19,3,1,2,312,1
15216.0,4911,1,9.6,2,4,4,244,2
15218.0,4834,11,513.44,4,1,1,411,1
15219.0,5000,1,88.95,1,4,3,143,2
15220.0,4875,7,303.58,2,1,1,211,1
15221.0,5190,2,140.15,1,3,2,132,2
15222.0,5142,1,6.72,1,4,4,144,2
15223.0,5049,3,122.61,1,3,3,133,2
15224.0,5182,3,56.589999999999996,1,3,3,133,2
15225.0,5058,1,79.35000000000001,1,4,3,143,2
15226.0,5134,1,30.74,1,4,4,144,2
15227.0,4860,5,265.55,3,2,2,322,1
15228.0,4890,5,401.44,2,2,1,221,1
15230.0,5063,2,40.980000000000004,1,3,4,134,2
15232.0,4937,2,31.95,2,3,4,234,2
15234.0,5100,1,23.560000000000002,1,4,4,144,2
15235.0,5041,12,427.65,1,1,1,111,1
15236.0,5122,1,24.58,1,4,4,144,2
15237.0,4825,4,249.52,4,2,2,422,1
15238.0,4853,5,249.58,3,2,2,322,1
15239.0,4834,3,112.67,4,3,3,433,0
15240.0,4868,7,214.04,3,1,2,312,1
15241.0,4890,9,212.97,2,1,2,212,1
15243.0,4898,1,53.9,2,4,3,243,2
15244.0,4889,2,79.58,2,3,3,233,2
15245.0,4957,3,167.0,2,3,2,232,2
15246.0,5062,2,98.45,1,3,3,133,2
15247.0,4946,1,12.5,2,4,4,244,2
15249.0,4855,15,997.1,3,1,1,311,1
15251.0,4833,15,473.14,4,1,1,411,1
15252.0,4860,2,90.76,3,3,3,333,0
15253.0,4840,6,91.76,4,1,3,413,1
15254.0,4951,1,36.54,2,4,4,244,2
15255.0,4890,1,129.3,2,4,3,243,2
15256.0,4972,1,10.9,1,4,4,144,2
15257.0,5105,2,301.7,1,3,2,132,2
15258.0,4992,2,191.68,1,3,2,132,2
15260.0,4924,8,268.31,2,1,2,212,1
15261.0,4959,1,22.79,2,4,4,244,2
15262.0,5147,1,32.95,1,4,4,144,2
15263.0,4930,1,35.49,2,4,4,244,2
15264.0,4888,1,53.13,2,4,3,243,2
15265.0,4975,2,375.1,1,3,1,131,2
15266.0,5162,1,40.5,1,4,4,144,2
15267.0,4846,5,20.189999999999998,3,2,4,324,0
15269.0,4847,1,149.95,3,4,2,342,0
15270.0,4839,9,291.76,4,1,2,412,1
15271.0,4831,16,754.06,4,1,1,411,1
15272.0,4881,2,259.5,2,3,2,232,2
15274.0,4828,2,96.77,4,3,3,433,0
15275.0,4855,2,139.49,3,3,2,332,0
15276.0,4890,1,125.05,2,4,3,243,2
15277.0,4870,1,21.25,3,4,4,344,0
15279.0,5178,2,80.56,1,3,3,133,2
15280.0,4996,1,12.87,1,4,4,144,2
15281.0,4882,12,604.61,2,1,1,211,1
15286.0,4873,1,13.350000000000001,3,4,4,344,0
15287.0,4846,3,52.63,3,3,4,334,0
15288.0,4867,5,292.62,3,2,2,322,1
15289.0,4853,4,71.97,3,2,3,323,0
15290.0,4828,21,687.69,4,1,1,411,1
15291.0,4849,20,551.17,3,1,1,311,1
15292.0,5025,1,115.82,1,4,3,143,2
15296.0,4868,10,716.36,3,1,1,311,1
15297.0,4834,4,113.54,4,2,3,423,0
15298.0,4826,14,470.95,4,1,1,411,1
15299.0,4891,11,1337.88,2,1,1,211,1
15300.0,4888,1,80.14,2,4,3,243,2
15301.0,4874,14,754.11,3,1,1,311,1
15303.0,5114,1,119.06,1,4,3,143,2
15304.0,4884,10,182.9,2,1,2,212,1
15306.0,4888,3,153.76,2,3,2,232,2
15307.0,4919,1,80.95,2,4,3,243,2
15308.0,5094,2,84.84,1,3,3,133,2
15311.0,4824,118,6267.75,4,1,1,411,1
15312.0,4899,5,112.74000000000001,2,2,3,223,2
15313.0,4934,1,2.08,2,4,4,244,2
15314.0,5023,1,41.13,1,4,4,144,2
15315.0,4888,3,33.44,2,3,4,234,2
15316.0,5150,1,1.65,1,4,4,144,2
15318.0,4827,1,19.330000000000002,4,4,4,444,0
15319.0,5107,1,51.86,1,4,4,144,2
15320.0,4868,1,110.29,3,4,3,343,0
15321.0,4873,4,388.63,3,2,1,321,1
15322.0,4887,2,150.52,2,3,2,232,2
15325.0,4927,1,53.39,2,4,3,243,2
15326.0,5157,1,42.11,1,4,4,144,2
15327.0,4876,1,43.97,2,4,4,244,2
15329.0,4859,5,240.0,3,2,2,322,1
15330.0,4856,2,7.29,3,3,4,334,0
15332.0,5190,4,99.44,1,2,3,123,2
15333.0,5032,1,47.42,1,4,4,144,2
15334.0,4980,3,148.14,1,3,2,132,2
15335.0,4877,1,101.39,2,4,3,243,2
15339.0,4890,3,220.66,2,3,2,232,2
15341.0,4904,1,50.52,2,4,4,244,2
15342.0,4940,2,59.919999999999995,2,3,3,233,2
15343.0,4911,1,134.2,2,4,2,242,2
15344.0,4824,5,245.22,4,2,2,422,1
15345.0,4859,2,180.45999999999998,3,3,2,332,0
15346.0,5156,1,43.690000000000005,1,4,4,144,2
15347.0,5190,1,11.350000000000001,1,4,4,144,2
15348.0,4896,1,19.02,2,4,4,244,2
15349.0,4982,2,211.7,1,3,2,132,2
15350.0,5197,1,13.350000000000001,1,4,4,144,2
15351.0,4836,10,682.44,4,1,1,411,1
15353.0,5078,2,208.71,1,3,2,132,2
15355.0,4853,2,85.60000000000001,3,3,3,333,0
15356.0,4855,10,1037.24,3,1,1,311,1
15358.0,4828,29,1121.4,4,1,1,411,1
15360.0,4863,1,30.57,3,4,4,344,0
15361.0,5185,1,9.41,1,4,4,144,2
15363.0,5065,2,55.75,1,3,3,133,2
15364.0,4919,2,57.36,2,3,3,233,2
15365.0,4849,9,696.26,3,1,1,311,1
15366.0,4899,2,108.84,2,3,3,233,2
15367.0,4881,5,285.5,2,2,2,222,1
15368.0,4845,1,14.24,3,4,4,344,0
15369.0,4968,1,1592.49,1,4,1,141,2
15370.0,4864,8,369.88,3,1,1,311,1
15372.0,4961,1,22.27,2,4,4,244,2
15373.0,4832,13,725.43,4,1,1,411,1
15374.0,4952,1,11.45,2,4,4,244,2
15376.0,4864,3,338.75,3,3,1,331,1
15379.0,4993,8,504.65,1,1,1,111,1
15380.0,4832,6,225.01,4,1,2,412,1
15381.0,5037,2,49.6,1,3,4,134,2
15382.0,4838,8,755.8,4,1,1,411,1
15384.0,4993,3,82.13,1,3,3,133,2
15385.0,4864,1,26.64,3,4,4,344,0
15386.0,5010,1,42.98,1,4,4,144,2
15388.0,5094,1,20.63,1,4,4,144,2
15389.0,4996,1,1.25,1,4,4,144,2
15392.0,4828,5,181.67,4,2,2,422,1
15393.0,4840,2,18.94,4,3,4,434,0
15394.0,4833,4,275.37,4,2,2,422,1
15395.0,5149,1,45.8,1,4,4,144,2
15396.0,4936,1,50.39,2,4,4,244,2
15397.0,5113,1,29.6,1,4,4,144,2
15398.0,4840,3,199.67000000000002,4,3,2,432,0
15399.0,4825,3,95.49,4,3,3,433,0
15400.0,4916,6,26.9,2,1,4,214,2
15402.0,4972,2,147.32,1,3,2,132,2
15405.0,5013,1,28.8,1,4,4,144,2
15406.0,4842,4,205.77,3,2,2,322,1
15407.0,4857,4,596.1899999999999,3,2,1,321,1
15408.0,5088,1,152.19,1,4,2,142,2
15410.0,4908,8,474.07,2,1,1,211,1
15411.0,4850,5,413.56,3,2,1,321,1
15412.0,4995,1,34.71,1,4,4,144,2
15414.0,4833,3,125.25,4,3,3,433,0
15415.0,5137,1,83.79,1,4,3,143,2
15416.0,4888,5,637.15,2,2,1,221,1
15417.0,4909,1,52.46,2,4,4,244,2
15419.0,4848,1,10.489999999999998,3,4,4,344,0
15421.0,4882,4,141.73,2,2,2,222,1
15422.0,5147,2,18.1,1,3,4,134,2
15423.0,4862,1,7.86,3,4,4,344,0
15424.0,5078,2,29.560000000000002,1,3,4,134,2
15426.0,4843,7,800.2,3,1,1,311,1
15427.0,4857,3,648.43,3,3,1,331,1
15428.0,4839,1,11.18,4,4,4,444,0
15429.0,4850,3,172.52,3,3,2,332,0
15432.0,4847,1,29.09,3,4,4,344,0
15433.0,4903,3,66.28999999999999,2,3,3,233,2
